RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30
9,0,California,state,,178645.01823117866,179210.80761720636,180003.92240712504,181709.5793367954,183708.69276864952,185867.15882877668,188158.68112460454,190559.37405161886,192942.7855692167,195162.54174413835,197332.01575695557,199456.45805141688,201263.02465996286,203056.35844853972,205086.6839508945,207655.3749615834,210265.01781007697,212687.4962056078,214976.17756517834,217189.0282225303,219310.19554273694,221291.62485784394,223153.45835906127,224942.93783259657,226410.28816491374,227909.72631527492,229644.15457767306,231961.24796219426,234661.3538305619,237633.63510435433,241065.73855592927,244757.92856193823,248490.2897469652,252034.0897724357,255502.60449523586,258933.21433388922,261971.1913008998,264801.354014597,267819.4728776593,271347.2092099331,275306.84660559165,278984.02400359657,282867.859044126,286940.1211261487,291422.68499732605,295743.4293393137,299858.4843002563,303844.09142798296,307934.1897515112,312546.2333837545,317790.4655580113,323854.545389892,330884.8485203116,338705.89439689094,346729.52164859517,354384.1453163389,361684.53960142663,368678.8838046039,374807.31295416295,380672.62785315444,385868.78032642906,391541.24533189816,397536.1338868002,404333.50855916337,410946.69059165526,417152.74886693276,423132.6961360795,429217.38196349115,435297.7836157729,441282.35642112675,446130.4517615125,450401.59647598147,453929.1456378703,457065.0418850516,460091.30396716436,462816.76334015955,465551.88577634265,467445.4283667531,468203.9937733403,468249.6172332925,467224.7969436059,466058.9226177383,464834.6907723839,463765.65424033947,462825.3186538135,461705.8357160993,460133.2575136561,458195.0505191199,455183.2475730148,451746.60200163344,447311.66243213153,442723.9608049286,437592.1787846265,432228.1030611118,426776.9585896313,420952.85529415123,415180.9676056211,408429.0866431324,400259.22312674037,390587.55333962775,380179.61731077824,369993.93821487343,359624.67636395927,349593.1938440702,340364.5864877365,332413.91111718904,324825.6502845255,317560.33196206385,310784.1582756688,305748.9411760149,301600.71112193476,297711.7616174287,293954.77727324906,290633.47277255467,288131.43984452315,286104.8344180526,284533.3755160254,283673.4734240316,284425.65225326223,286191.0386424456,288021.50816755847,288802.1396043285,289853.0785329097,291199.7000954826,292708.10586589784,292827.5102682514,291924.0767087757,290210.26335418917,288419.2578806832,286481.4266981823,284745.2163700103,283547.4565779373,282604.8240990997,281718.91237229045,280300.0464353036,278760.05424089584,276438.8569927028,274607.5493371802,273008.9810119778,271270.64894454536,269200.6004349908,266995.187315734,265919.7024316935,265221.6313151041,264888.0692313789,264324.90393287066,263618.30819795904,263046.8665771252,263092.0363413857,264051.17212811665,265596.21091282036,268052.0820909816,271425.4963824414,275638.85829611175,280243.8932767518,285119.84354712086,289616.44612771925,293518.62508624414,296821.55780229386,300837.61676875484,306509.395426898,313388.2959898294,320389.62568479445,327135.19383384613,333760.0664762485,340240.2123748521,345589.4507294787,349870.7710311236,352869.831038336,355225.7878399484,357326.69244632864,360089.782887318,363189.9086310912,365796.6193200776,367570.3118015568,369215.07774840243,371832.3829049815,375026.7752645039,378506.60493899666,381665.03154933266,384334.6291598094,386472.11833841965,388190.7048042054,390012.2462451674,392145.5535995892,394318.4403336371,396046.0067072011,397190.2302786745,398109.5092476409,399062.69059496716,399702.28457151307,400223.2943739018,403125.6239602617,408368.61706232984,414521.2986473472,419165.7833414017,422240.36113185046,424918.63067741663,425980.9792263712,425802.0666539287,424470.8147962031,424172.35688749276,425154.5739732355,427559.49269440403,432365.72276601265,438792.76297558175,445858.09075435787,451539.9993209769,455719.95829099044,459246.74558854965,460971.632395474,462394.5934293309,463836.88861718477,467060.7806068035,470681.65104437777,474994.95237861015,479862.7452932627,485231.61714720307,490060.39302746626,494021.3247972347,497593.0874810004,500549.8616404945,503282.72976356605,506305.8940928601,509716.97625965293,513388.2909375232,516021.6613101361,517672.641464309,517298.5951665567,515863.39904642483,514202.9281043052,513351.7869176583,512809.75130782276,512508.102583572,513091.6978158325,515057.2972823514,517988.3494193785,521334.0540447742,524925.6121693203,528527.4141071028,531328.6911426964,533458.3073746985,535454.1137952498,537431.8256051493,537752.4304016964,536652.0557416881,536624.7745748655,539939.6852757871,547192.2384363721,556468.5470799253,567248.1229343686,577996.00390888,586780.1654746905,594280.3193241387,600930.9875380341,609682.599932629,619986.9909805168,631022.8938272991,640881.10403677,647454.1780847184,651730.5789956216,655577.4063071163,660954.1369745494,667708.280427787,677389.9950157871,690023.1529071224,705326.8036391322,719128.9086993419,729415.1155089586,734923.5505041167,735491.7862734784,731547.4349846058,724977.9282649133,718978.5632942083,714143.3604805608,709844.0126116384,702737.0829801448,695313.853851623,689943.4598295521,689606.0755212727,693030.8209765292,698618.2590520662,705876.9799031144,713960.7112787698,721599.5941387126,727934.7476377677,732556.8852461982,735706.3760081915,736375.4229183653,736109.1286853872,737230.2975777135,740771.603724313,745098.1272855499,747633.3784553489,749772.3873249876,751749.111584207,754148.8190678145,755853.9148058491,757669.7224929653,759583.3995382445,759698.474374904,758078.45234591,754199.8096810033,750444.6781012506,746351.7457408892,742677.0643295031,740278.8604685562,738858.3890857416,738817.9444330673,739724.4026233518,741462.1745897047,743836.9978144411,745121.4972067763,745343.8551113717,744531.7675116624,743169.8269902273,741943.2897176049,740898.8869584156
54,1,Texas,state,,102188.86972667908,102248.29688630272,102269.23581236094,102397.62323200823,102468.19278564556,102554.00455691211,102601.13647411419,102777.07835334491,103020.68622225818,103297.10767682543,103623.3907634646,103976.08741766226,104158.29231164955,104086.97187911341,103839.39313370541,103689.9197263283,103716.24905064126,103833.49930675083,103986.65265058079,104128.93214827927,104278.43134792615,104424.29512907878,104535.5058310167,104628.98106764532,104679.41651875684,104787.72977935983,105035.17459423484,105440.58296317537,105913.33661325862,106426.33946720541,106941.84257378794,107474.21730263928,107942.57090507452,108349.4861343116,108702.70766880181,109015.83343223005,109259.0759997006,109416.20767426681,109575.11248532828,109771.99370595952,110004.96017907355,110245.88869804668,110475.67877105635,110729.61322607602,110962.80916224084,111196.81925584433,111367.69453372461,111501.29300682731,111859.90215622944,112683.68862920797,113998.67218174331,115299.71871454857,116353.356118783,117008.80072990198,117605.94892744553,118131.94594326873,118725.86690186105,119268.58804112831,119774.93540579465,120212.96760206779,120695.7452001879,121096.16715858143,121443.58020890383,121733.19700679537,122027.70711175252,122358.40550768941,122628.75792760513,122878.59338387365,123113.17843039501,123286.04807464285,123514.91720788839,123686.06131804374,123826.37046548839,123970.01032265706,124173.05203566077,124523.37204574364,125040.54986590978,125615.89177133412,126184.66653283358,126669.96848843072,127176.87391816993,127850.88307474637,128470.00517691589,129102.4623479764,129375.2916336188,129435.15666106215,129330.35496114311,129482.15617716535,129853.58042816674,130361.5522953873,130819.46500361354,131299.79471622955,131777.37694314308,132214.08262341912,132559.28461829692,132870.70208615917,132663.86726206949,132181.0798649435,131495.20046525882,131115.5504948054,130818.9087851087,130563.6529214875,130360.47776303098,129996.00397459761,129463.58581243013,128833.9439439035,128231.36197605757,127673.38134528093,127160.24929761812,126903.7428519465,126808.80469455432,126827.69042843475,126864.25881521264,126881.2429534627,126928.63734783667,126825.5292812129,126691.85320817471,126516.29095889909,126596.62871946052,126750.91871645907,126799.64264917879,126747.09072109184,126735.78915741209,126908.593500515,127105.32389889943,127137.3755665595,126847.89206723908,126319.68321944638,125715.91997946736,125120.27321990034,124529.51783529158,124024.12186780876,123595.02728285693,123114.59740613123,122633.1249589798,122126.71232821625,121722.61932182469,121285.826805117,121031.17776215833,120862.13140120923,120782.568921999,120632.80162846016,120369.92141538976,120043.67827519448,119833.33155724285,119888.02938780644,120080.0801441673,120282.4212016731,120520.22667721995,120901.89794310152,121367.18634388363,121730.73854879585,122026.96239182465,122314.12121578526,122619.96483149401,122899.34197658607,123304.35621321802,123834.04764740857,124522.47857892736,125180.21648798272,125979.26019305363,126899.9947393345,127847.32836201265,128743.70858132081,129493.00201800522,130309.3626841611,131082.49641921464,131906.99359804927,132804.3662857295,133781.89150996544,134774.08498066472,135664.99799221542,136573.7922362966,137494.78098425912,138531.51888763168,139452.70767125933,140261.11298868348,140847.58886830698,141657.20623709713,142603.62974932112,143768.9733204003,144934.44818991784,146059.20255788244,147066.99111875755,148005.84146310505,149001.6234320198,150121.12814507156,151331.09561355136,152511.4128039795,153643.5037283518,154684.04945486024,155809.8652674074,156995.57154220014,158249.25153863349,159222.53864575693,160236.88659852065,161160.58353421045,162182.06621230312,163036.31816201448,163921.72471106416,164961.19123359778,166080.39553185206,167273.03681835128,168388.72105122477,169486.71011654555,170473.29466691692,171556.32238946736,172720.41464068467,173812.41525584075,174792.05069935296,175546.948744491,176312.65863761862,177068.8605892552,178008.1369423503,179100.01597336517,180332.6688253067,181583.73210523216,182747.87956231157,183973.18356276467,185091.15722252545,186234.8003086665,187173.50393029177,188212.15776077533,189120.6882396326,190014.60007735973,190732.7473222346,191521.09848980163,192398.10732871105,193268.7133141471,194022.45620273365,194604.0029981566,195072.91723985,195484.47530797063,195930.45938545183,196389.87635516972,196962.1157549996,197582.97541001896,198408.8673402247,199381.83989831747,200478.6485759233,201644.37118323857,202783.53295343366,203855.15929330044,204574.53467137797,204794.63151497662,204913.96749933498,205482.05035014884,206718.43446208947,208626.34234852027,210914.0606657463,213669.8572842671,216363.34849314604,219107.46707748773,221940.55527196478,225194.5217637856,228771.828998029,232798.5254120643,237046.71984834562,240779.6470494926,243493.08048106628,245400.01339671292,247499.50579286212,250348.20509985392,253709.0185088834,258468.67499610657,264093.9886899069,270495.83255217446,276568.96523518447,281989.23371290066,286656.8737831044,289662.02448313014,290833.53698390024,290587.0483792848,289971.6547491601,289279.8394518226,288218.3541270763,286613.146103751,285039.6649077081,283952.22884709877,283611.3890427712,283962.77417812706,284809.9761009949,285640.95327954384,286403.0767547468,286695.734579515,286729.1362289617,286392.65549482795,285951.37336607534,285901.5673484243,286212.6889769432,287003.4836091821,287671.6921241978,287895.6208709519,287647.6729320613,287188.7781588701,286859.19837655517,286616.7016866651,286259.2578462166,285790.13047066913,285423.13280690426,285145.6967585128,284773.69861743465,283866.7057960895,282717.2725709839,281504.2970324386,280378.83141677984,279356.9816528367,278536.5879666347,278003.1049913568,277598.4139626058,277395.97621378634,277365.6924413653,277331.52798143245,277222.8322966692,276882.773074022,276325.5286452262,275507.6131827087,274644.8651801378
14,2,Florida,state,,111525.41861213376,111790.26491472914,112091.12857115275,112687.838315496,113306.91537715937,113934.5282547318,114571.58519744458,115223.5676423266,115900.64522824582,116600.69875116064,117333.31113859842,118088.43602134736,118777.12051169532,119448.1565136185,120136.62913338562,120941.85685465,121830.56400672968,122763.67323595959,123764.24542090058,124813.12386376863,125892.99018627904,126976.08848732237,128017.9538120433,129034.73917087278,129939.65688878827,130772.64760512767,131600.26171346233,132544.90497599155,133587.54223233231,134676.8256829111,135778.64329813342,136943.3666909508,138085.09385650486,139232.7635534126,140320.49322738397,141486.51603648398,142629.90790418544,143813.2220752138,145029.48972551688,146378.7520565928,147792.4528739616,149211.10882141153,150620.99029444647,152082.40431233626,153609.04158092398,155171.594447719,156708.37575427225,158176.96370353698,159574.04629102198,160962.96846068426,162484.28802064597,164234.17816335955,166294.7386350528,168642.09192135127,171252.3886552526,174122.61645505598,177015.5901370222,179788.63323019943,182382.2205800983,185029.68092439824,187751.816039424,190660.3272468925,193951.19773545992,197827.5659401568,202170.65402327667,206919.04132942142,212068.86078568935,217426.70260334283,222666.06221330448,227498.36923840013,232016.11443922063,236330.00651821133,240314.57128014695,243971.97429100508,247704.8168474019,251798.41523706206,255748.11447779267,259022.47345784222,261279.84161270145,262715.44465476036,263249.7528954307,263144.0882185201,262661.03746382403,261821.30056907315,260753.6754353617,259612.23767878604,258398.6402540172,257078.63966019687,255344.91910023204,253084.21353375624,250315.48242853684,247245.01660774453,244098.135664467,240795.77595678705,237330.40695387498,233809.65934920916,230045.28583337305,226355.5770092813,222425.86540171396,218624.68403977505,214542.49649196793,210561.00421134452,206468.79762088798,202184.02948836985,197838.49917205752,193441.55505716987,189118.58622632144,184980.00263308015,181059.453980627,177561.21393903767,174283.4168501366,171050.45642884626,167962.6754928419,165014.2229881977,162527.81434183603,160256.73884522656,158176.0118504742,156404.7910674221,155214.97169669633,154305.6242239006,153547.02138314702,152883.46873395532,152448.8343227574,152102.55548307457,151650.80251093055,150957.18771209577,149988.9300789974,148750.69464877728,147382.21242846712,145938.93082351165,144469.78090053718,143055.2092971023,141647.6681937099,140328.1053697326,138956.0158819383,137632.97974595288,136299.0054637241,135135.16093202852,134064.26320978848,133225.1112595337,132581.91235995293,132193.50165625472,131968.80131160733,131841.85360476727,131822.03029538607,131889.2053662448,132012.7721883546,132314.64189410894,132731.4179851632,133349.32867659268,133994.64963069747,134595.0157606488,135222.94150588,135976.5323546163,137003.08577300012,138352.3316329763,139900.41280711576,141495.8793799671,143144.01156296337,144843.50057811567,146786.21324732454,148720.97790296425,150609.77412897488,152408.1205827874,154119.8959933441,155897.14076044387,157464.42342035274,159064.29781309073,160578.0580828126,162166.80611732014,163613.87923154145,164877.81087176874,166130.62332386355,167173.5552447288,168265.14590731732,169204.52231600028,170220.09218302555,171065.02207062437,172112.9480972544,173327.5157794399,174676.9538109082,175872.80909388253,176924.89012732543,177977.545368057,179198.09129505977,180496.53427963145,182005.6959043931,183592.63320257273,185327.6172336191,187109.18446857014,188855.88277326545,190484.97149165525,192031.83612468783,193497.0282681262,194830.81641173412,196225.7893311235,197619.6969334825,199116.8015061208,200451.91884043452,201838.04585176465,203393.41791702402,205098.58107787665,206644.69211549195,207952.526182897,209145.56514680074,210482.62932731627,212064.5121702591,213714.16880489,215190.28803322025,216643.47325717958,217984.16751965272,219447.74722617268,220864.21239304976,222399.18774796047,224004.86098076336,225704.5315143111,227284.77463445763,228696.68225262305,230073.3206028602,231391.95124628345,232719.442777785,233859.72738344452,235284.13173688843,236688.77741099414,238098.13168907887,239271.08836399208,240462.02604932198,241726.84524618977,242823.09008448035,243826.92387065812,244494.9188071287,244995.9409435573,245274.15450615602,245694.72109329802,246250.07787624098,246993.78927428892,247715.15309467178,248667.5278052167,249942.05235226985,251521.71668200885,253330.80292537133,255077.69725572146,256652.12029542655,257718.4347758738,258073.15180667504,258287.62742562834,258959.28231109178,260652.85064162416,263319.636197924,266491.88961150654,270227.4423827252,273950.13551743346,277811.9905356278,281664.27932740445,285796.07534780883,290318.8432341152,295739.5445099124,302261.861641345,308775.87636726955,314432.16962203773,318895.5257277189,323361.1925300907,328394.9600015432,333912.6549776476,341064.60402827716,349578.89964497957,359663.8401146052,370085.4621246184,379902.63630983816,388512.7025845959,394355.5960129783,397298.96034812485,397585.359140903,396938.21397941816,396021.06876985886,395021.1298150465,393553.6761075703,392348.1726942284,391883.37005519896,392358.9810451963,393504.84430637787,395298.1457775912,397224.2346196098,399159.3512325106,400609.8036875993,401917.8188099526,403050.3792396845,404084.4856527657,404948.98286220495,405837.266830221,406800.46786169644,407572.78565986763,407810.2295189407,407163.0391105804,406266.73238270567,405377.43162740866,404664.6005616256,403832.2700810028,402770.52005190024,401784.1976108572,400945.3240699479,399900.03534804867,398144.87342321477,395860.1036527208,393297.8726915748,390654.75856186,387916.74562859023,385496.3998547049,383832.3027054526,382784.4202881932,382199.4991861487,381945.66302927537,382032.2858283022,382273.3080603334,382410.9909471378,382040.9777983195,381339.3119160954,380542.1877154954
43,3,New York,state,,118578.99184047041,118849.08178343743,119131.54084991768,119784.86478709069,120503.04521516449,121295.91180069964,121913.3096959411,122399.4189546061,122772.3227358128,123224.45773912147,123840.2526345307,124571.02205898006,125244.8462577524,125732.06972114097,126120.21634252805,126576.3630175658,127162.19526126073,127837.91551116931,128585.02686342307,129358.37467517708,130138.53960874393,130928.40835105632,131766.363484171,132663.62061653208,133467.40775241482,134161.7759610745,134708.7745239303,135321.96578973543,135997.4130531041,136765.86956000063,137583.88977671656,138440.69338993166,139307.30790416102,140185.49831772115,141090.27787655516,142069.27089497284,142983.42960919006,143804.5634037402,144536.47098852415,145263.88002488294,146018.92840047332,146936.79824043225,147930.87768012032,149222.4602285744,150691.99051687145,152240.52353711298,153488.67054267472,154568.09190616725,155522.25291506373,156445.11717556693,157130.63631971262,157920.78640849868,158858.23084110155,160080.08974124593,161355.86878670403,162643.88927506446,163851.921613171,165024.09877595713,166247.64600314293,167491.10392432744,168668.9098409844,169777.13012704204,170736.25450841154,171737.4465317362,172778.61609466866,173900.31244911594,175094.95823780776,176370.1784224359,177731.0023884209,179124.87726082807,180444.4072661474,181723.25423262722,182790.38963389478,183682.38853303416,184498.99917439139,185309.03409454075,186145.9046818402,186939.36117845352,187694.60760740706,188408.15165005965,189017.34226466867,189592.1265272762,190113.76007419394,190604.8512255265,191054.88397439802,191403.5868198627,191642.82845581407,191749.1401553709,191901.07310065403,192099.81258572507,192383.4729953811,192736.4407581105,193095.4335748006,193495.14320664853,193846.68744063991,194105.96949139528,194351.41464880377,194457.13928557155,194623.26335597024,194616.02924949804,194595.24781959073,194340.22493442745,193917.92206862321,193388.00250531148,192796.85731097983,192022.32977472842,191097.6579919265,190194.6694670916,189485.26992872066,189021.76572220665,188716.06084042028,188512.09058570594,188229.20416352563,187828.88252564808,187401.54542689867,187005.2526057033,186695.40274417493,186485.26251951954,186372.436767197,186309.6138214739,186215.460847254,186251.04271749672,186474.71220245247,186981.06941675235,187522.4285672519,188049.64349997326,188368.51740921868,188220.59423095846,187696.50064869504,186871.56825446073,186162.59359444384,185560.71465964246,185197.53306107197,184898.8998696485,184649.9566358727,184260.25178430413,183842.66890497247,183264.04049364358,182765.19106644893,182346.4081550451,182022.7824947567,181685.0482654162,181290.27344163667,180955.64441426963,180672.9561035844,180694.13109404733,181051.35107557228,181433.70863623245,181633.64135948973,181535.02841739167,181355.607173266,181071.38164470074,180971.34553610676,180980.63719376948,181062.93508062468,181120.27766607725,181341.40421745958,181804.32127167634,182388.89282460627,183018.84767109863,183660.40611564476,184272.5875473149,184676.3333988598,184879.86225972325,184902.3196578022,185047.5010544239,185207.468157856,185479.65422602245,185765.58666951468,186125.1841500093,186567.54275464942,187089.69544698298,187746.74514141507,188148.05022716257,188391.2929762668,188390.37950519472,188432.0431567297,188237.3175777729,188159.67672944986,188275.90223519842,188547.63567184997,188868.16582382657,189085.44913358128,189487.1956463668,189905.62065701318,190362.98063566373,190922.50813703623,191750.70281727184,192695.2653025084,193620.27969732982,194230.35948744987,194746.1312058987,195200.24831974274,195699.4149257207,195983.36202047407,196346.93076107194,196811.88234043677,197555.23139036205,198128.33126099652,198660.16697598193,199178.62182145924,199873.63766828066,200666.6918381654,201606.79498241842,202399.76628837755,202957.75804267311,203270.86720361855,203873.9275749817,204710.8926604959,205645.30242867555,206458.4762073527,207194.1844516194,207862.35549169895,208585.33786075804,209321.7625424353,210088.5997253102,210808.47385486172,211245.3374780554,211926.69001685534,212613.25649674467,213595.4823409626,214607.1931993772,216000.4981095794,217455.8717981499,218695.86641895617,219227.50419299386,219493.8986429409,219569.14686740979,220023.92956644282,220673.7189428193,221628.49935274778,222435.70694429273,223085.91719102013,223861.23430238548,224727.99817212753,225730.27642317337,226568.12672300232,227509.68457863585,228612.26159125488,229673.13727745248,230677.96105945215,231609.05114777604,232596.02260688564,233567.53208677506,234321.9051316152,235128.63166647978,236302.77639279817,238215.836264629,241194.84565242272,244927.7183021419,249234.3313997566,253294.40247843458,256748.69757021777,260069.16927066367,263370.8768241699,266943.839980623,271015.61774512444,275527.26399420324,279309.5102291838,281346.66834540426,281594.75807930855,281663.8791435956,282255.858845244,283381.9595832074,286114.9543885574,289916.8721766746,294995.6990135017,300188.11253064167,305203.0208152067,310138.77970747976,313523.1590201399,315172.464369497,314935.16233561485,314309.05706679524,313824.7442284041,313550.0826329118,313065.26651403477,313104.49133694783,313846.91728254355,315789.7489670477,318305.5160181538,321386.4532570718,324425.8667845554,327209.0438449902,329395.55092292273,331140.70237426524,332613.2269948637,333862.044022524,334828.25919538207,335995.9957734837,337960.3717233918,340735.47213101573,343629.2662866317,345915.1433725368,347658.050693653,349310.551412285,350930.4411665289,352453.2272581213,353523.8868816762,354784.06983811647,355695.14337745105,356687.4283987473,356888.0423194805,357252.1543887152,357721.1464982033,358576.54719546804,359867.2137410619,361033.1208271195,362448.64322220924,363728.26329189143,365166.46044019755,366696.5206402032,368245.60696316045,369910.04411434726,371853.410715489,373811.7608553607,375669.8534282635,377175.66991866304
